1266,14,200,92,119,71,6,61,11,2858,11,995,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
45,285,862,1206,190,235,282,65,1,8,234,7200,1119,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
7,220,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
9772,35,751,9773,1737,2616,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
11,20,83,18,331,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
11729,3926,110,1,3926,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
337,517,338,535,137,504,2798,1,2798,95,462,91,6097,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
8222,22,1828,188,46,126,22,1,1290,65,930,687,6132,78,2077,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1436,15234,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
127,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
14765,6190,798,23,10,4,279,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
11274,11275,3984,747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
12201,5,5926,5,5927,5927,7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
4174,1186,1466,159,1398,4994,176,715,1,386,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
20082,116,3347,82,1,20083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
93,385,65,254,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
14283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
25705,607,3530,7,2,1197,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
9900,161,18,3719,426,1351,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
26913,7761,26914,6512,353,1,762,4839,3079,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1781,627,1612,51,237,31,110,1,2061,1645,1781,7,2,2115,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1644,186,3020,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
154,1,277,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
337,517,338,535,137,504,2095,2095,41,253,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
25256,1,187,117,239,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
124,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1528,10,14527,12,9,1,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
5089,157,1,56,686,176,1304,146,616,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1241,3346,3709,3751,2906,936,6,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
28273,166,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
87,530,11802,2697,7692,1167,95,26837,291,2627,37,26838,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1343,23,22,2,21,30014,11946,30015,4,52,3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1457,1,594,594,8,30,12,38,1891,319,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
11098,7554,22293,13,556,263,1632,2086,22294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
176,2831,28,7,9,84,1327,14,7484,14,1589,21464,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
5974,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
14563,8788,3070,14564,45,1,49,295,35,157,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
28740,18,148,790,1581,129,289,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
2746,14,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
675,87,1,243,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
3,30,116,161,104,795,1,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
26051,1544,440,433,7724,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
64,19,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
196,830,1,8,176,6,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2396,8883,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
8515,140,30,140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
17565,17566,9751,3,9752,734,1067,40,3477,17567,17568,1471,9753,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
25464,153,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
24121,3170,81,1529,1,237,15,298,24122,298,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
9006,41,117,1614,2600,16,6,502,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
23,1274,3951,163,1863,11,805,3,21254,560,34,10354,13,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1276,616,914,470,189,136,132,14319,214,3240,254,38,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
52,193,29571,1488,1,60,33,56,29572,10919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
4717,7,28311,485,1386,424,103,107,186,612,28312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
15492,2,11,4,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
11851,3790,7669,4409,4576,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
6709,76,2324,736,197,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
11688,104,971,971,2,7,104,4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2379,4326,392,560,69,43,41,19,69,133,922,993,68,194,606,520,69,74,561,820,146,0,0,0,0.0,1.0,0.0
2746,41,42,6,2009,211,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
7165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
9997,85,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
18897,85,2097,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
14374,8734,48,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
87,3717,3,6,155,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
74,108,33,2,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
821,7198,2,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
3306,135,5220,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1789,246,43,41,131,650,434,1481,590,993,7271,942,20294,20295,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
23317,596,1337,325,90,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
258,70,1,753,7343,9,823,234,1091,577,411,12,6980,796,132,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
13018,8206,2,9,2805,2078,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
5217,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
1553,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
81,6,2718,172,389,19852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
99,256,3001,64,50,20983,51,3,116,392,701,378,1884,2016,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
6549,2645,217,4,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
26174,11711,11712,2457,55,2,7,429,187,374,26,435,758,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
48,12,42,293,274,601,763,194,159,1788,12957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
212,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
39,4931,12915,8169,2522,60,6,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
6080,19435,19436,19437,10277,19438,3721,19439,19440,926,2443,4331,528,628,8,19441,0,0,0,0,0,0,0,0,1.0,0.0,0.0
1948,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
174,7,68,736,8,506,54,22,1,402,371,682,407,697,18,198,0,0,0,0,0,0,0,0,0.0,1.0,0.0
42,251,4,21075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2,11,755,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
11370,74,1211,251,4702,9,5598,81,2,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
35,886,1,1561,330,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
919,919,798,55,146,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
24,142,679,672,2,7280,890,8,602,141,520,143,152,19,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
17178,321,781,1139,3337,65,6,19,56,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
15424,1629,571,4909,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
25290,4297,4023,371,1619,13,621,11578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2130,1137,939,72,24309,3843,1754,69,812,2507,1,8,488,295,295,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
3,22,223,1,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
26820,1466,1409,21,1707,208,96,7865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
17947,6711,14,60,4899,426,17948,306,739,2979,426,98,9856,2979,322,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
7763,150,2288,1601,955,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1659,35,742,7333,29259,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
313,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
9332,32,16159,103,47,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
16154,1185,2067,961,216,373,1513,15,6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
4018,442,291,11123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
165,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2,93,10,1536,1536,4969,28,2182,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
26576,181,285,887,5,564,9,26577,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
12,10,6,294,21,10,6,101,422,15,22,1359,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
23697,3225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
29,2,25,154,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
824,232,2770,2009,2189,3703,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
15,9,822,12958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
11637,764,62,354,196,9,2917,79,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
12312,2,1401,2467,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
258,10631,402,8,902,1761,270,20404,114,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
255,238,1,38,20,3,10,46,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
107,50,2,42,199,7567,7689,1711,1195,24938,11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
14,207,258,21189,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
188,82,308,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
4042,349,71,2928,5672,785,1002,3409,15,1378,133,2268,393,18,691,345,0,0,0,0,0,0,0,0,0.0,0.0,1.0
861,8906,183,12,2502,53,1391,5655,867,3788,1,2502,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2389,520,24,1725,133,1071,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
16969,14,154,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
6253,282,68,3961,366,2,1401,1140,346,31,4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
17340,2192,1,62,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
6,8207,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
66,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
6669,17021,5281,8,6887,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
6506,547,10301,1306,312,7502,5387,21606,1643,21607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
5517,17,4,29,128,480,42,128,429,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
15609,15610,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
838,257,187,6048,47,1809,22,38,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
3227,3302,15,17,28,2872,575,702,97,79,5,316,2384,53,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
759,9395,3334,594,20886,216,2481,1675,592,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2948,5343,1538,16784,384,1381,30,5417,20,4340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
7594,5500,1,60,1989,6046,7,8636,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
25198,35,197,1,68,507,8,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
16710,14,18,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
6796,6797,1,6798,16462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
418,215,7346,1,10,895,1340,212,634,445,20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
369,278,1,49,332,23,11,9,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
7721,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
576,1921,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
114,30761,1063,1398,599,6301,10185,6,245,8284,1110,5,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
974,187,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
5236,64,2283,4123,352,5707,57,313,3,28998,6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
13541,13542,6260,13543,489,1254,1117,101,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2207,1,6068,1321,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1538,19552,10335,421,2,6468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1388,2,21688,107,21689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
7728,4098,237,7368,3307,7368,2,381,2176,4529,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2965,15,537,955,461,1230,361,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
321,2786,30713,1807,2815,6124,1,10405,2629,1612,555,2416,950,10680,7318,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
9,736,67,272,168,8758,24,1382,5,19836,2341,1047,72,34,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1052,14,7654,12,3,57,45,1,3059,503,413,4225,491,902,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
12785,58,679,29,1284,6066,521,28,70,1,242,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
913,19165,28,91,359,18,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
1210,1216,1210,22,1,8782,192,11,159,9007,171,22619,180,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
27468,5,9808,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
74,20,19850,107,99,1461,1194,394,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
23539,1,20,10,11322,6939,10,6939,10,11322,1829,727,23540,23541,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
27073,23,7420,27074,27075,388,63,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
22290,153,2484,10364,1171,422,123,5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
71,1219,3388,4435,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
337,517,338,535,137,504,1419,190,246,1419,41,208,91,136,15,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
861,12,714,592,30248,226,30,1044,7258,30249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
1655,1,75,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
864,2,290,12,4,755,3,1038,597,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
4457,1740,77,61,11,446,31,206,1,8,12,179,17,233,5,111,0,0,0,0,0,0,0,0,0.0,1.0,0.0
150,3752,89,2,262,158,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
262,46,952,3844,177,5359,1850,1349,16,177,5359,1810,1,8,421,131,0,0,0,0,0,0,0,0,0.0,1.0,0.0
18544,155,1,775,18545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
